id,name,minplayers,maxplayers,minplaytime,maxplaytime,minage,bayesaverage,complexity,yearpublished
192927,Last Friday,2.0,6.0,30.0,120.0,14.0,5.83112,2.2593,2016
428635,Ruins,2.0,5.0,40.0,40.0,13.0,6.14323,2.2759,2025
315881,Funfair,2.0,4.0,30.0,60.0,14.0,6.22603,2.1212,2021
19301,Mesopotamia: Cradle of Civilization,2.0,4.0,45.0,45.0,10.0,5.88771,2.4478,2005
8195,Viva Mouse!,2.0,4.0,20.0,30.0,4.0,6.00137,1.0826,2002
168054,Grifters,2.0,4.0,30.0,30.0,14.0,5.96445,1.7949,2015
104581,Panic on Wall Street!,3.0,11.0,30.0,45.0,14.0,6.09502,1.6765,2011
150783,Antidote,2.0,7.0,20.0,30.0,13.0,5.77706,1.6667,2013
127127,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,2.0,5.0,30.0,30.0,15.0,6.00354,2.1467,2013
11231,Snorta!,3.0,8.0,20.0,20.0,8.0,5.72191,1.1007,2004
6779,The Ark of the Covenant,2.0,5.0,30.0,30.0,8.0,6.08677,1.925,2003
127784,Suspend,1.0,4.0,15.0,15.0,8.0,5.77455,1.0,2012
31483,Constantinopolis,2.0,5.0,90.0,90.0,12.0,6.04085,3.125,2010
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,1.0,8.0,90.0,90.0,12.0,6.3791,2.24,2017
1561,Clue Master Detective,3.0,10.0,60.0,60.0,8.0,5.91889,1.8404,1988
147768,Five Cucumbers,2.0,6.0,25.0,25.0,8.0,5.67448,1.3065,2013
322589,Zapotec,1.0,4.0,60.0,75.0,12.0,6.15677,2.9867,2022
280032,Fossilis,2.0,5.0,45.0,60.0,8.0,6.04791,2.2982,2020
382518,Sankoré: The Pride of Mansa Musa,1.0,4.0,150.0,180.0,14.0,6.46086,4.2573,2024
2603,The Lord of the Rings Trading Card Game,2.0,6.0,45.0,45.0,12.0,6.06151,2.9485,2001
418556,Rebel Princess: Deluxe Edition,3.0,6.0,45.0,45.0,15.0,6.4432,1.8214,2024
153097,Heroes Wanted,1.0,5.0,45.0,45.0,13.0,5.93498,2.6125,2014
56786,Kuhhandel Master,2.0,6.0,60.0,60.0,10.0,5.9573,1.7857,2009
9829,Runebound,2.0,6.0,120.0,120.0,12.0,5.7342,2.5207,2004
258309,First Contact,2.0,7.0,15.0,40.0,12.0,6.07213,1.9756,2018
284217,Rush M.D.,1.0,4.0,30.0,45.0,14.0,6.24535,2.3667,2020
206175,Braintopia,2.0,6.0,15.0,15.0,8.0,5.75072,1.0571,2016
322656,burncycle,1.0,4.0,45.0,180.0,13.0,6.41188,4.0696,2022
305986,Sequoia,2.0,5.0,10.0,10.0,6.0,5.93116,1.2188,2020
305761,Whale Riders,2.0,6.0,45.0,45.0,8.0,6.09156,1.8837,2021
210232,Dungeon Degenerates: Hand of Doom,1.0,4.0,30.0,360.0,10.0,6.37886,3.6437,2017
298635,Alice's Garden,1.0,4.0,30.0,45.0,8.0,6.12897,1.4407,2020
1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,2.0,4.0,90.0,90.0,12.0,5.51667,1.5784,1997
6263,King's Breakfast,3.0,5.0,15.0,15.0,7.0,5.76682,1.1757,2003
117,Ta Yü,2.0,4.0,30.0,45.0,10.0,6.07459,2.0662,1999
317582,Mythwind,1.0,4.0,30.0,60.0,13.0,6.22926,2.7742,2023
251433,Yokai Septet,2.0,4.0,30.0,45.0,10.0,6.27617,1.8919,2018
272427,Terramara,2.0,4.0,120.0,120.0,12.0,6.19452,3.4154,2019
378387,Inventors of the South Tigris,1.0,4.0,90.0,120.0,12.0,6.44948,4.4706,2024
267370,Cities: Skylines – The Board Game,1.0,4.0,70.0,70.0,10.0,5.88156,2.3968,2019
318546,CoraQuest,1.0,4.0,45.0,60.0,6.0,6.31794,1.9811,2021
206327,The King's Guild,1.0,6.0,60.0,120.0,14.0,6.08654,2.3556,2018
66849,Safranito,2.0,4.0,30.0,45.0,10.0,6.05735,1.7263,2010
13301,Caribbean,2.0,4.0,30.0,30.0,8.0,5.77225,1.7448,2004
318985,Puerto Rico,2.0,5.0,70.0,120.0,12.0,6.45241,3.0385,2020
313531,Rustling Leaves,2.0,6.0,20.0,20.0,8.0,6.04348,1.6271,2020
126444,The Hobbit Card Game,2.0,5.0,30.0,30.0,10.0,5.362,1.4333,2012
252446,Key Flow,2.0,6.0,45.0,75.0,14.0,6.23242,2.9231,2018
278751,In Front of the Elevators,2.0,4.0,20.0,40.0,8.0,6.08788,1.3947,2019
3818,Alias,4.0,12.0,60.0,60.0,7.0,5.6225,1.2475,1990
79131,Star Trek: Expeditions,1.0,4.0,60.0,60.0,14.0,5.87372,2.416,2011
208766,13 Clues,2.0,6.0,30.0,30.0,8.0,5.90587,1.9714,2016
146910,Wildcatters,2.0,4.0,120.0,120.0,12.0,6.34507,3.9787,2013
295785,Euthia: Torment of Resurrection,1.0,4.0,60.0,480.0,14.0,6.44262,3.5043,2021
313807,Oros,1.0,4.0,60.0,120.0,14.0,6.15045,3.3256,2023
335869,A Little Wordy,2.0,2.0,5.0,15.0,10.0,5.93683,1.2593,2021
369270,Astra,2.0,5.0,40.0,90.0,10.0,5.91308,2.1154,2022
424975,Wilmot's Warehouse,2.0,6.0,30.0,30.0,8.0,6.2948,1.1786,2024
254188,Blank Slate,3.0,8.0,30.0,30.0,8.0,5.91749,1.0312,2018
248900,Ceylon,2.0,4.0,60.0,60.0,10.0,6.06893,2.3906,2018
293,Bamboleo,2.0,7.0,30.0,30.0,6.0,5.80584,1.2347,1996
322709,Ugly Gryphon Inn,1.0,1.0,20.0,20.0,8.0,5.97708,1.617,2021
4888,Don't Break the Ice,2.0,4.0,20.0,20.0,3.0,5.19534,1.1209,1968
207207,Glüx,2.0,4.0,30.0,45.0,8.0,6.12107,1.6053,2016
847,Feudal,2.0,6.0,90.0,90.0,10.0,5.71125,2.3023,1967
222,Space Beans,2.0,6.0,40.0,40.0,10.0,5.73412,1.3802,1999
33107,Senji,3.0,6.0,90.0,90.0,12.0,5.89761,2.9603,2008
191071,Mythical Dice,3.0,6.0,30.0,30.0,8.0,6.04022,1.5714,2016
245354,Unlock!: Secret Adventures – The Adventurers of Oz,1.0,6.0,60.0,60.0,10.0,6.23674,2.8571,2018
402677,Daitoshi,1.0,4.0,120.0,120.0,14.0,6.25652,3.9478,2024
328413,Darwin's Journey: Collector's Edition,1.0,4.0,60.0,120.0,14.0,6.69524,3.8654,2023
21754,Nottingham,3.0,7.0,30.0,30.0,10.0,5.80324,1.6023,2006
328326,Fleet: The Dice Game (Second Edition),1.0,4.0,30.0,45.0,8.0,6.38779,2.2273,2020
154634,Yardmaster,2.0,5.0,20.0,20.0,8.0,5.80893,1.2222,2014
40831,The Pillars of the Earth: Builders Duel,2.0,2.0,45.0,45.0,10.0,5.90118,2.1759,2009
143401,Yunnan,2.0,5.0,90.0,90.0,12.0,6.14817,3.155,2013
236248,Small Islands,1.0,4.0,30.0,30.0,8.0,5.9126,2.0638,2018
352179,Astro Knights,1.0,4.0,45.0,45.0,14.0,6.3792,2.6875,2023
47055,High Frontier,2.0,5.0,180.0,180.0,12.0,6.22208,4.3547,2010
406660,Seaside,1.0,5.0,20.0,20.0,8.0,6.12278,1.2162,2024
2476,Industrial Waste,2.0,4.0,60.0,60.0,12.0,5.96086,2.6327,2001
192638,Multiuniversum,1.0,5.0,20.0,40.0,12.0,5.88531,1.8837,2016
3972,Catan: Portable Edition,3.0,4.0,90.0,90.0,10.0,5.97086,2.25,2002
423401,Minos: Dawn of the Bronze Age,1.0,4.0,90.0,150.0,14.0,6.30035,3.7229,2024
237211,Valhalla,1.0,6.0,30.0,60.0,13.0,5.99114,2.1273,2018
431481,A Place for All My Books,1.0,4.0,40.0,60.0,10.0,6.2487,2.2162,2025
39242,Black Friday,2.0,5.0,55.0,55.0,12.0,5.91036,2.8333,2010
219708,Professor Evil and The Citadel of Time,2.0,4.0,30.0,45.0,8.0,5.90852,1.9459,2017
3343,Go For Broke,2.0,6.0,45.0,60.0,8.0,5.20162,1.1148,1965
348447,Hens,1.0,4.0,15.0,20.0,10.0,5.9909,1.8852,2023
286735,Muffin Time,2.0,8.0,20.0,40.0,13.0,5.69699,1.027,2021
289081,The Grand Carnival,1.0,4.0,45.0,60.0,12.0,6.29871,2.2093,2020
424280,Hitster: Music Bingo,2.0,10.0,30.0,60.0,16.0,6.22939,1.0385,2024
323262,Velonimo,2.0,5.0,30.0,40.0,7.0,5.96095,1.2,2020
333539,The Siege of Runedar,1.0,4.0,60.0,90.0,10.0,6.08298,2.38,2021
277699,A Fistful of Meeples,2.0,4.0,30.0,30.0,14.0,6.10581,1.9592,2019
189660,XenoShyft: Dreadmire,1.0,4.0,30.0,60.0,14.0,6.12534,2.6857,2017
404538,Kinfire Delve: Scorn's Stockade,1.0,2.0,60.0,60.0,14.0,6.42869,2.125,2024
116858,Noah,2.0,5.0,30.0,30.0,7.0,5.79529,1.32,2012
331328,Unsurmountable,1.0,1.0,15.0,15.0,8.0,5.97529,1.4737,2021
174476,10' to Kill,2.0,4.0,10.0,15.0,12.0,5.75438,1.6984,2015
264198,Warhammer Quest: Blackstone Fortress,1.0,5.0,120.0,180.0,12.0,6.27515,2.8542,2018
123885,Pick-a-Dog,1.0,5.0,15.0,15.0,8.0,5.73576,1.0606,2012
154301,The Battle at Kemble's Cascade,1.0,5.0,75.0,75.0,13.0,5.94531,2.5672,2014
369142,Savernake Forest,2.0,4.0,20.0,40.0,10.0,6.08251,1.2791,2023
216597,Flatline,1.0,5.0,25.0,45.0,10.0,6.10924,2.3333,2017
231664,Fast Forward: FEAR,2.0,5.0,15.0,15.0,8.0,5.73486,1.093,2017
28723,Before the Wind,2.0,4.0,75.0,75.0,10.0,5.93078,2.5957,2007
245931,Neta-Tanka: Deluxe Edition,1.0,5.0,60.0,90.0,14.0,6.13371,2.8088,2019
206504,The Blood of an Englishman,2.0,2.0,20.0,30.0,10.0,5.88981,1.8333,2016
159406,Portal: The Uncooperative Cake Acquisition Game,2.0,4.0,30.0,45.0,15.0,5.71746,2.119,2015
28025,Wicked Witches Way,2.0,6.0,30.0,30.0,8.0,5.83956,1.4663,2006
4864,Scene It?: The DVD Movie Game,2.0,12.0,30.0,30.0,13.0,5.47941,1.3676,2002
5781,"Edel, Stein & Reich",3.0,5.0,60.0,60.0,9.0,6.04941,2.073,2003
215613,Tao Long: The Way of the Dragon,2.0,2.0,10.0,30.0,14.0,5.97824,2.7353,2017
418062,Railroad Tiles,1.0,4.0,30.0,30.0,8.0,6.29511,1.75,2025
58936,Wars of the Roses: Lancaster vs. York,2.0,4.0,180.0,180.0,13.0,6.22162,3.1921,2010
200,Entdecker,2.0,4.0,60.0,60.0,10.0,5.85547,2.2452,1996
250881,Dominations: Road to Civilization,2.0,4.0,60.0,120.0,13.0,6.20105,3.5873,2019
550,Barbarossa,3.0,4.0,60.0,60.0,12.0,5.80203,1.5486,1988
268012,Chronicles of Drunagor: Age of Darkness,1.0,5.0,120.0,120.0,12.0,6.3862,3.3692,2021
321108,Riverside,1.0,6.0,15.0,25.0,10.0,6.11649,1.8889,2021
255708,Trekking the National Parks: Second Edition,2.0,5.0,30.0,60.0,10.0,6.03181,1.7895,2018
230200,Overbooked,1.0,4.0,20.0,40.0,8.0,6.05618,1.9706,2018
269199,Dizzle,1.0,4.0,30.0,30.0,8.0,6.00244,1.3125,2019
1613,Ghost Castle,2.0,4.0,45.0,45.0,6.0,5.43979,1.1053,1970
342032,Wild Tiled West,1.0,5.0,45.0,90.0,13.0,6.33416,2.7143,2023
141932,The Agents,2.0,5.0,20.0,40.0,8.0,5.76526,2.375,2013
73316,Magnum Sal,2.0,4.0,60.0,120.0,10.0,6.05622,2.9238,2010
237728,Ravine,3.0,6.0,15.0,20.0,7.0,5.78459,1.1379,2017
212765,Songbirds,1.0,4.0,20.0,20.0,8.0,6.01543,1.619,2016
310,Wizard's Quest,2.0,6.0,180.0,180.0,12.0,5.75039,2.2412,1979
267979,Tiwanaku,1.0,4.0,30.0,60.0,14.0,6.1715,2.186,2022
66424,Dungeon Run,1.0,6.0,60.0,60.0,9.0,5.74615,2.1954,2011
284121,Uprising: Curse of the Last Emperor,1.0,4.0,120.0,240.0,13.0,6.54453,3.7333,2021
235,Blackbeard,1.0,4.0,120.0,240.0,12.0,5.82683,3.2182,1991
403265,Marabunta,2.0,2.0,30.0,30.0,10.0,6.2455,2.1875,2023
350755,King of Monster Island,1.0,5.0,45.0,60.0,10.0,6.08991,2.3415,2022
124052,Cinque Terre,2.0,5.0,60.0,60.0,13.0,6.10938,2.3523,2013
281619,Ghosts of Christmas,3.0,4.0,40.0,40.0,8.0,6.12412,2.3043,2019
378476,Mycelia,1.0,4.0,40.0,90.0,10.0,6.13905,2.4364,2024
326933,Unmatched: Redemption Row,2.0,3.0,20.0,40.0,14.0,6.48016,2.1111,2022
269160,Colors of Paris,2.0,4.0,40.0,60.0,10.0,6.0055,2.1818,2019
182094,BANG! The Duel,2.0,2.0,30.0,30.0,8.0,5.78556,1.913,2015
155463,DC Deck-Building Game: Forever Evil,2.0,5.0,45.0,75.0,15.0,6.11515,2.4783,2014
65673,Masques,2.0,4.0,45.0,45.0,13.0,5.85371,2.0115,2010
181761,Plums,3.0,5.0,30.0,40.0,8.0,5.90661,1.814,2015
414685,Mesos,2.0,5.0,20.0,50.0,10.0,6.05466,2.0556,2024
10167,Zombies!!! 4: The End...,2.0,6.0,60.0,120.0,16.0,5.70661,1.6699,2004
380938,Archeos Society,2.0,6.0,60.0,60.0,12.0,6.12272,1.9773,2023
283797,EXIT: The Game – The Stormy Flight,1.0,4.0,60.0,120.0,12.0,5.99953,1.913,2019
158392,Stay Away!,4.0,12.0,15.0,60.0,12.0,5.6883,1.24,2014
37728,Rock the Beat,4.0,12.0,30.0,30.0,8.0,5.77131,1.0595,2008
362541,Ticket to Ride: San Francisco,2.0,4.0,10.0,15.0,8.0,6.11505,1.6538,2022
96613,Alcatraz: The Scapegoat,3.0,4.0,60.0,60.0,15.0,5.78969,2.3333,2011
1155,Capitol,2.0,4.0,60.0,60.0,10.0,6.00118,2.6331,2001
338476,Lorenzo il Magnifico: Big Box,2.0,5.0,60.0,120.0,12.0,6.60959,3.375,2021
29109,Dust,2.0,6.0,60.0,180.0,12.0,5.83201,2.6104,2007
8790,Activity,3.0,16.0,45.0,45.0,12.0,5.60119,1.1158,1990
8222,Spank the Monkey,2.0,6.0,30.0,30.0,12.0,5.61456,1.4385,2003
155731,Tokaido: Collector's Edition,2.0,5.0,45.0,45.0,8.0,6.27534,1.9444,2015
73070,Olympus,3.0,5.0,60.0,120.0,14.0,5.99693,3.0085,2010
209001,Monster Lands,1.0,4.0,60.0,120.0,12.0,6.10165,3.3291,2018
31479,Ubongo Extreme,2.0,4.0,30.0,30.0,8.0,5.96649,1.8723,2007
39813,Qwirkle Cubes,2.0,4.0,45.0,45.0,6.0,5.8999,1.5811,2009
400498,Light Speed: Arena,1.0,4.0,5.0,15.0,8.0,6.25498,1.1228,2025
1950,The Mysteries of Peking,2.0,6.0,30.0,30.0,8.0,5.59146,1.3137,1987
371535,Chicken!,2.0,8.0,10.0,20.0,8.0,5.93096,1.1707,2023
76150,Revolver,2.0,2.0,45.0,45.0,12.0,6.00779,1.977,2011
4492,Trivial Pursuit: 20th Anniversary Edition,2.0,6.0,180.0,180.0,12.0,5.36737,1.7765,2002
439305,Flamecraft Duals,1.0,2.0,30.0,45.0,10.0,6.36712,1.6667,2025
220780,Fairy Tile,2.0,4.0,30.0,30.0,8.0,5.79045,1.4,2018
376740,Undergrove,1.0,4.0,60.0,75.0,10.0,6.05118,2.9184,2024
40770,The Golden City,3.0,4.0,60.0,60.0,10.0,5.888,2.256,2009
31506,Cliffhanger,3.0,6.0,15.0,15.0,8.0,5.76343,1.2109,2007
189848,Munchkin Marvel,3.0,6.0,60.0,120.0,10.0,5.87904,2.0435,2016
343526,G.I. JOE Deck-Building Game,1.0,4.0,30.0,70.0,13.0,6.27992,2.9211,2021
158109,Onward to Venus,2.0,5.0,90.0,120.0,13.0,6.02341,2.625,2014
292974,Tournament at Avalon,3.0,6.0,45.0,45.0,14.0,6.16475,2.25,2020
366310,Dice Throne: Santa v. Krampus,2.0,6.0,20.0,40.0,8.0,6.4156,2.0556,2022
352764,Disney Villainous: Bigger and Badder,2.0,3.0,40.0,60.0,10.0,6.15655,2.4118,2022
267475,Stay Cool,3.0,7.0,25.0,25.0,12.0,6.05702,1.04,2019
38823,Conflict of Heroes: Storms of Steel! – Kursk 1943,1.0,4.0,120.0,120.0,12.0,6.31154,3.1118,2009
256918,Cerberus,3.0,7.0,30.0,45.0,10.0,5.90169,1.7381,2018
160902,Dungeons & Dragons Dice Masters: Battle for Faerûn,2.0,2.0,30.0,60.0,14.0,6.14459,2.1967,2015
332885,Gnome Hollow,2.0,4.0,45.0,60.0,12.0,6.02505,2.4667,2024
397736,Hitster: Guilty Pleasures,2.0,10.0,30.0,30.0,16.0,6.23993,1.0455,2023
121423,Skyline,1.0,4.0,10.0,20.0,10.0,5.67229,1.2818,2012
344839,Dog Lover,2.0,4.0,30.0,30.0,10.0,5.94837,1.8438,2021
75476,Inca Empire,3.0,4.0,90.0,120.0,12.0,6.0785,3.1408,2010
30166,"The Good, the Bad, and the Munchkin",3.0,6.0,90.0,90.0,10.0,5.70697,1.9429,2007
226322,That's a Question!,3.0,6.0,30.0,30.0,15.0,5.55691,1.0435,2017
12681,Neuland,2.0,4.0,60.0,120.0,14.0,5.86689,3.6954,2004
130792,The Enchanted Tower,2.0,4.0,15.0,25.0,5.0,5.91519,1.1273,2012
386366,Shipwrights of the North Sea: Redux,1.0,5.0,60.0,80.0,13.0,6.31535,2.7,2024
281152,On the Underground: London / Berlin,2.0,5.0,45.0,60.0,14.0,6.15943,2.3158,2019
113819,Tenzi,2.0,4.0,1.0,5.0,7.0,5.28476,1.0,2011
4610,Lord of the Rings: The Duel,2.0,2.0,45.0,45.0,10.0,5.65885,1.7248,2002
297895,Divvy Dice,1.0,4.0,30.0,30.0,8.0,5.96908,2.0811,2020
159492,The Game of 49,2.0,5.0,45.0,45.0,10.0,5.81658,1.6429,2014
322561,Dice Throne: Season One Rerolled – Battle 1:  Barbarian v. Moon Elf,2.0,2.0,20.0,40.0,8.0,6.24783,2.0,2021
270847,Set & Match,2.0,4.0,15.0,30.0,7.0,6.1985,1.1395,2017
254513,The Grimm Masquerade,2.0,5.0,20.0,40.0,8.0,6.01097,1.6923,2019
22889,Pictureka!,2.0,7.0,30.0,30.0,6.0,5.46146,1.1026,2006
198487,Smash Up: Cease and Desist,2.0,2.0,45.0,45.0,12.0,6.19556,2.2857,2016
287607,The Mind Extreme,2.0,4.0,20.0,20.0,8.0,5.99743,1.3333,2019
322703,Death Valley,1.0,2.0,15.0,15.0,8.0,5.95856,1.8077,2021
234621,Tybor the Builder,2.0,4.0,30.0,30.0,8.0,6.04776,2.1026,2017
27385,Alchemist,2.0,5.0,50.0,50.0,10.0,5.76423,2.1967,2007
407318,Cascadia: Rolling Rivers,1.0,4.0,15.0,30.0,10.0,6.12959,1.96,2024
131891,Lost Legends,3.0,5.0,70.0,70.0,10.0,5.81665,2.4444,2013
343362,Oak,1.0,4.0,60.0,90.0,12.0,6.10337,3.1343,2022
3154,Nautilus,2.0,4.0,120.0,120.0,12.0,5.80381,2.6691,2002
191538,Leo,2.0,5.0,30.0,30.0,6.0,5.93686,1.1429,2016
209671,Zona: The Secret of Chernobyl,1.0,4.0,120.0,180.0,18.0,6.10451,2.7143,2019
59,Giganten,3.0,4.0,90.0,90.0,10.0,5.95833,2.5725,1999
228959,Alubari: A Nice Cup of Tea,1.0,5.0,45.0,120.0,10.0,6.12321,3.0172,2019
152959,The Settlers of Catan,3.0,6.0,60.0,75.0,10.0,5.98671,2.4444,2008
359878,Splito,3.0,8.0,15.0,20.0,8.0,5.96072,1.3243,2022
433,Shark,2.0,6.0,90.0,90.0,12.0,5.91349,2.2013,1987
3804,Slamwich,2.0,6.0,20.0,20.0,6.0,5.34595,1.0897,1994
9,El Caballero,2.0,4.0,90.0,90.0,13.0,5.84917,2.9466,1998
316287,Quest,4.0,10.0,30.0,30.0,14.0,6.14907,1.875,2021
372631,Books of Time,1.0,4.0,45.0,60.0,14.0,6.09774,2.6119,2023
356754,Tamashii: Chronicle of Ascend,1.0,4.0,60.0,180.0,13.0,6.3968,2.9714,2023
206939,Do De Li Do,2.0,6.0,10.0,20.0,8.0,5.86224,1.0909,2016
271530,Ankh'or,2.0,4.0,30.0,30.0,8.0,6.00357,1.7692,2019
204431,One Night Ultimate Alien,4.0,10.0,10.0,10.0,8.0,6.00607,1.8966,2017
2288,Blood Bowl (Second Edition),2.0,2.0,180.0,180.0,14.0,5.9938,2.87,1988
249821,Codenames: Harry Potter,2.0,2.0,15.0,15.0,11.0,5.8441,1.6087,2018
3267,Pizarro & Co.,3.0,6.0,45.0,45.0,12.0,5.88265,2.4429,2002
2322,Malefiz,2.0,6.0,60.0,60.0,8.0,5.44941,1.1909,1960
270636,My Farm Shop,2.0,4.0,45.0,45.0,8.0,6.04964,2.0278,2020
228411,Iron Curtain,2.0,2.0,20.0,30.0,10.0,6.07614,2.1087,2017
326934,Unmatched: Hell's Kitchen,2.0,3.0,20.0,40.0,14.0,6.46315,2.2308,2022
155173,Subdivision,1.0,4.0,45.0,45.0,13.0,5.84884,2.3478,2014
25234,Catan Histories: Struggle for Rome,3.0,4.0,120.0,120.0,10.0,5.84282,2.5467,2006
408637,The Anarchy,1.0,4.0,60.0,90.0,13.0,6.56932,3.8723,2025
254127,Europa Universalis: The Price of Power,1.0,4.0,90.0,300.0,14.0,6.45397,4.7015,2023
186659,Tiny Epic Galaxies: Deluxe Edition,1.0,5.0,30.0,30.0,14.0,6.32175,2.1429,2015
347767,Ostia,1.0,4.0,100.0,120.0,14.0,6.4282,2.9104,2022
314582,Amsterdam,1.0,4.0,60.0,120.0,12.0,6.29912,3.3621,2022
9408,Dos Rios,2.0,4.0,70.0,70.0,12.0,5.83402,2.5214,2004
57660,Time's Up! Edición Azul,4.0,12.0,45.0,45.0,12.0,6.23071,1.2203,2006
406174,Kinfire Delve: Callous' Lab,1.0,2.0,60.0,60.0,14.0,6.40496,2.1935,2024
144388,Elevenses,2.0,4.0,30.0,30.0,10.0,5.75883,1.3881,2013
38032,Byzanz,3.0,6.0,45.0,45.0,8.0,5.92706,1.5317,2008
295945,EXIT: The Game – The Cemetery of the Knight,1.0,4.0,60.0,120.0,12.0,6.05741,2.8,2020
281526,The Isofarian Guard,1.0,2.0,45.0,90.0,14.0,6.49892,3.1562,2023
118000,Africana,2.0,4.0,60.0,60.0,8.0,5.94313,2.0165,2012
367379,Deal with the Devil,4.0,4.0,120.0,150.0,14.0,6.04646,3.7193,2022
198138,Enchanters,2.0,4.0,30.0,60.0,14.0,6.04839,1.9333,2016
9675,La Strada,2.0,4.0,30.0,30.0,10.0,5.76512,1.8393,2004
217547,Can't Stop Express,1.0,4.0,30.0,30.0,10.0,5.719,1.3214,1989
7708,Hisss,2.0,5.0,15.0,15.0,4.0,5.52367,1.019,2001
221769,Bios: Megafauna (Second Edition),1.0,4.0,90.0,180.0,12.0,6.24084,4.5065,2017
194523,HMS Dolores,2.0,4.0,20.0,20.0,14.0,5.7185,1.3103,2016
349992,Tiger & Dragon,2.0,5.0,20.0,20.0,8.0,6.0257,1.2857,2021
123955,Thunderbolt Apache Leader,1.0,1.0,90.0,90.0,12.0,6.39139,3.2348,2012
327831,Lost Cities: Roll & Write,2.0,5.0,30.0,30.0,8.0,6.07685,1.2857,2021
172547,Queen's Architect,2.0,4.0,60.0,60.0,10.0,5.99886,2.7937,2015
285826,Ultra Tiny Epic Galaxies,1.0,5.0,30.0,45.0,14.0,6.15912,2.1875,2019
20750,Black Stories 2,2.0,15.0,20.0,20.0,12.0,5.72325,1.2083,2005
304324,Dive,1.0,4.0,20.0,30.0,8.0,5.86281,1.439,2021
267271,Egizia: Shifting Sands,2.0,4.0,90.0,90.0,14.0,6.23946,2.86,2019
198190,Kepler-3042,1.0,4.0,60.0,120.0,14.0,6.15498,3.3636,2016
238393,Monolith Arena,2.0,4.0,30.0,45.0,10.0,6.12298,2.4286,2018
323255,Box One,1.0,1.0,180.0,240.0,14.0,6.29061,2.0,2020
394334,Sunrise Lane,2.0,4.0,45.0,45.0,8.0,6.06806,1.4412,2023
149951,Warfighter: The Tactical Special Forces Card Game,1.0,6.0,30.0,180.0,0.0,6.23081,2.7383,2014
153623,Limes,1.0,2.0,20.0,20.0,8.0,5.9977,1.8333,2014
21464,California,2.0,5.0,60.0,60.0,8.0,5.7615,1.7958,2006
144761,"Going, Going, GONE!",2.0,6.0,20.0,20.0,8.0,5.74308,1.25,2013
41003,Keltis: Der Weg der Steine Mitbringspiel,2.0,4.0,15.0,15.0,7.0,5.86538,1.2432,2009
31133,Ice Flow,2.0,4.0,45.0,75.0,11.0,5.82232,2.1528,2008
2557,Castle Risk,2.0,6.0,120.0,120.0,10.0,5.48205,1.9848,1986
75,Falling,4.0,8.0,5.0,5.0,8.0,5.48621,1.218,1998
203828,"13 Minutes: The Cuban Missile Crisis, 1962",2.0,2.0,13.0,13.0,10.0,5.8209,2.0385,2017
351594,Amalfi: Renaissance,1.0,4.0,60.0,120.0,14.0,6.28893,3.2812,2023
392492,Stupor Mundi,1.0,4.0,90.0,150.0,12.0,6.23614,3.2651,2025
177079,Die Legenden von Andor: Chada & Thorn,2.0,2.0,45.0,45.0,10.0,5.89383,2.1458,2015
359502,Casting Shadows,2.0,4.0,30.0,60.0,12.0,5.72924,2.2414,2023
381247,Dragon Eclipse,1.0,2.0,60.0,120.0,12.0,6.40451,2.6786,2025
138649,DC Comics Dice Masters: Justice League,2.0,2.0,60.0,60.0,14.0,6.14581,2.3056,2015
6281,Eketorp,3.0,6.0,45.0,60.0,8.0,5.80834,2.0811,2003
230342,InBetween,2.0,2.0,20.0,40.0,12.0,5.89409,2.5667,2017
137776,Praetor,2.0,5.0,75.0,75.0,12.0,5.87618,3.0,2014
178210,Batman Fluxx,2.0,6.0,5.0,30.0,8.0,5.75913,1.4,2015
27048,Duel in the Dark,1.0,2.0,45.0,45.0,10.0,5.90398,2.4902,2007
233208,D-Day Dice (Second Edition),1.0,4.0,45.0,45.0,14.0,6.18106,2.125,2019
236709,The Tea Dragon Society Card Game,2.0,4.0,30.0,60.0,10.0,5.7626,1.4815,2018
3347,Solo,2.0,10.0,30.0,30.0,6.0,5.4001,1.0395,1993
403468,Aqua: Biodiversity in the Oceans,1.0,4.0,30.0,45.0,8.0,6.10038,2.0952,2024
236461,The Game: Face to Face,2.0,2.0,20.0,20.0,8.0,6.08283,1.2222,2017
30,Dark Tower,1.0,4.0,90.0,90.0,10.0,5.92192,1.7864,1981
5588,Perfection,1.0,99.0,6.0,6.0,4.0,5.07631,1.0444,1973
427388,Tend,1.0,6.0,60.0,90.0,14.0,6.34104,2.975,2025
108,TAMSK,2.0,2.0,20.0,20.0,8.0,5.96716,2.2866,1998
342372,The Elder Scrolls V: Skyrim – The Adventure Game,1.0,4.0,60.0,120.0,14.0,6.1776,3.2361,2022
314745,Now or Never,1.0,4.0,45.0,180.0,14.0,6.28966,3.6029,2022
12632,Goldbräu,3.0,4.0,60.0,60.0,10.0,5.85841,2.5106,2004
149809,Escape: Zombie City,2.0,4.0,15.0,15.0,10.0,5.94473,1.7692,2014
229414,Tulip Bubble,3.0,5.0,50.0,70.0,15.0,6.07081,2.439,2015
192834,Fight for Olympus,2.0,2.0,30.0,30.0,12.0,5.92481,2.098,2016
27463,Galactic Emperor,3.0,6.0,90.0,90.0,12.0,5.91256,2.9034,2008
